numid;pid;vid;lid;sid;postcode_left;straat_left;woonplaatsnaam;huisnummer;huisletter;huisnummertoevoeging;oppervlakte;woningequivalent;gebruiksdoelen;pand_bouwjaar;pc6_gemiddelde_woz_waarde_woning;gemiddelde_gemeente_woz;pc6_eigendomssituatie_perc_koop;pc6_eigendomssituatie_perc_huur;pc6_eigendomssituatie_aantal_woningen_corporaties;netbeheerder;energieklasse;woning_type;sbicode;gas_ean_count;p6_grondbeslag_m2;p6_gasm3_2023;p6_gas_aansluitingen_2023;p6_kwh_2023;p6_kwh_productie_2023;point;buurtcode;buurtnaam;wijkcode;wijknaam;gemeentecode;gemeentenaam;provincienaam;provinciecode;geometry;id;stad;straat_right;huisaanduiding;postcode_right;res_regio;provincie;gemeente;buurt;wijk;gebruiksdoel;woning_status;bouwjaar;voetafdruk_oppervlakte_m2;groot_dak;rijksmonument;beschermd_stadsgezicht;gemeentelijk_monument;geschiktheid;dak_oppervlakte_m2;dak_oppervlakte_geschikt_m2;potentie_n_panelen;totale_potentie_kwh_per_jaar;resterende_potentie_kwh;sde_status_adres;zonnepanelen_aanwezig_2024;nieuwe_panelen_tov_2023;co2_ton_bespaard_per_jaar
3,652E+14;365100000004227.0;8,26841E+11;0;0;1487ME;Groenedijk;Oost-Graftdijk;6;;172;98.000.000;1;logiesfunctie;2012;135;287;100;0;0;liander;B;Logieswoning;;0;0;0.000000;0;2.687.000.000;3.000.000;POINT (4.811017402182579 52.54802254463757);BU03611004;Oost-Graftdijk;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.811017402182579 52.54802254463757);Zonnepanelen.365100000004227;Oost-Graftdijk;Groenedijk;6-172.0;1487ME;Noord Holland Noord;Noord-Holland;Alkmaar;Oost-Graftdijk;Graft-De Rijp;logiesfunctie;Pand in gebruik;2012;75;Nee;Nee;Nee;Nee;Mogelijk geschikt;75;10;4;1170;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000100977.0;8,26841E+11;0;0;1829XJ;Ceresstraat;Oudorp;82;;;17.000.000;0;overige gebruiksfunctie;1974;360;287;100;0;0;liander;;;;0;0;0.000000;0;2.759.000.000;642.000.000;POINT (4.778443553851608 52.62930042138317);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.778443553851608 52.62930042138317);Zonnepanelen.361100000100977;Oudorp;Ceresstraat;82;1829XJ;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorp-Noord en Oudorp-Oost;Oudorp;overige gebruiksfunctie;Pand in gebruik;1974;21;Nee;Nee;Nee;Nee;Mogelijk geschikt;21;12;4;1370;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000031963.0;8,26842E+11;0;0;1825BW;Breeuwerstraat;Alkmaar;34;;;108.000.000;1;woonfunctie;1985;274;287;0;0;0;liander;;;;1;3361;927.000.000;60;2.387.000.000;484.000.000;POINT (4.749810862580284 52.64902299217961);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.749810862580284 52.64902299217961);Zonnepanelen.361100000031963;Alkmaar;Breeuwerstraat;34;1825BW;Noord Holland Noord;Noord-Holland;Alkmaar;'t Rak-Zuid;De Mare;woonfunctie;Pand in gebruik;1985;53;Nee;Nee;Nee;Nee;Mogelijk geschikt;53;13;5;1490;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000004038.0;8,26842E+11;0;0;1813TV;De Ruijterstraat;Alkmaar;42;;;82.000.000;1;woonfunctie;1949;222;287;70;30;5;liander;D;Rijwoning tussen;;1;1634;1.080.000.000;44;2.717.000.000;258.000.000;POINT (4.761496051360709 52.622452982492625);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.761496051360709 52.622452982492625);Zonnepanelen.361100000004038;Alkmaar;De Ruijterstraat;42;1813TV;Noord Holland Noord;Noord-Holland;Alkmaar;Oud-Overdie;Overdie;woonfunctie;Pand in gebruik;1949;55;Nee;Nee;Nee;Nee;Mogelijk geschikt;55;18;7;2070;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000008737.0;8,26842E+11;0;0;1814BS;Lyceumstraat;Alkmaar;12;;;126.000.000;1;woonfunctie;1933;469;287;100;0;0;liander;;;;1;2182;1.620.000.000;32;3.177.000.000;209.000.000;POINT (4.746713537954685 52.626656040143764);BU03610102;Staatsliedenkwartier en Landstraten;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.746713537954685 52.626656040143764);Zonnepanelen.361100000008737;Alkmaar;Lyceumstraat;12;1814BS;Noord Holland Noord;Noord-Holland;Alkmaar;Staatsliedenkwartier en Landstraten;Zuid;woonfunctie;Pand in gebruik;1933;52;Nee;Nee;Nee;Nee;Mogelijk geschikt;52;17;6;1920;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000027007.0;8,26842E+11;0;0;1824VM;Stikkelwaard;Alkmaar;110;;;137.000.000;1;woonfunctie;1974;281;287;70;30;5;liander;C;Rijwoning tussen;;1;3127;1.108.000.000;40;3.356.000.000;1.146.000.000;POINT (4.751650955591648 52.64244317606424);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.751650955591648 52.64244317606424);Zonnepanelen.361100000027007;Alkmaar;Stikkelwaard;110;1824VM;Noord Holland Noord;Noord-Holland;Alkmaar;Huiswaard-1-Zuid;Huiswaard;woonfunctie;Pand in gebruik;1974;57;Nee;Nee;Nee;Nee;Mogelijk geschikt;57;16;6;4180;1860;Niet geschikt;Ja;Nee;0.8
3,612E+14;361100000018295.0;8,26842E+11;0;0;1823BR;De Friese Poort;Alkmaar;6;;;84.000.000;1;woonfunctie;1987;348;287;90;0;0;liander;C;Rijwoning tussen;;1;2945;836.000.000;58;2.443.000.000;1.067.000.000;POINT (4.754918529244528 52.63405429707943);BU03610200;Rekerbuurt en Ooievaarsnest;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.754918529244528 52.63405429707943);Zonnepanelen.361100000018295;Alkmaar;De Friese Poort;6;1823BR;Noord Holland Noord;Noord-Holland;Alkmaar;Rekerbuurt en Ooievaarsnest;Oudorp;woonfunctie;Pand in gebruik;1987;46;Nee;Nee;Nee;Nee;Mogelijk geschikt;46;19;7;2200;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000032328.0;8,26843E+11;0;0;1826AS;Grevelingen;Alkmaar;142;;;108.000.000;1;woonfunctie;1979;0;287;60;40;0;liander;A;Rijwoning tussen;;1;693;1.039.000.000;23;2.250.000.000;49.000.000;POINT (4.761627154070634 52.64950724701082);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.761627154070634 52.64950724701082);Zonnepanelen.361100000032328;Alkmaar;Grevelingen;142;1826AS;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Zuid;De Mare;woonfunctie;Pand in gebruik;1979;49;Nee;Nee;Nee;Nee;Mogelijk geschikt;49;20;8;3010;2350;Niet geschikt;Ja;Nee;0.6
3,612E+14;361100000014976.0;8,26843E+11;0;0;1811MJ;Torenburg;Alkmaar;1;;;49.000.000;0;kantoorfunctie;1901;275;287;0;70;5;liander;A+;;;1;810;902.000.000;22;1.523.000.000;250.000.000;POINT (4.753374575960248 52.63177281460206);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.753374575960248 52.63177281460206);Zonnepanelen.361100000014976;Alkmaar;Sliksteeg;"4; 2; 1";1811MP;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-Oost;Centrum;kantoorfunctie, woonfunctie;Pand in gebruik;1901;123;Nee;Nee;Nee;Nee;Mogelijk geschikt;123;19;7;2170;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000105278.0;8,26843E+11;0;0;1811EG;Laat;Alkmaar;195;;;127.000.000;1;winkelfunctie;1926;0;287;0;0;0;liander;G;;47.0;1;10062;1.903.000.000;22;14.838.000.000;0.000000;POINT (4.745986722720402 52.63064709348521);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.745986722720402 52.63064709348521);Zonnepanelen.361100000105278;Alkmaar;Laat;"195B; 195A; 195; 195";1811EG;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-West;Centrum;winkelfunctie;Pand in gebruik;1926;128;Nee;Nee;Nee;Nee;Mogelijk geschikt;128;13;5;1480;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000101981.0;8,26843E+11;0;0;1816XK;Willem Marishof;Alkmaar;41;;;15.000.000;0;overige gebruiksfunctie;1966;0;287;0;0;0;liander;;;;0;0;0.000000;0;1.593.000.000;0.000000;POINT (4.724821702906067 52.62649784551802);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.724821702906067 52.62649784551802);Zonnepanelen.361100000101981;Alkmaar;Willem Marishof;41;1816XK;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef III en IV;West;overige gebruiksfunctie;Pand in gebruik;1969;19;Nee;Nee;Nee;Nee;Mogelijk geschikt;19;11;4;1270;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000004762.0;8,26844E+11;0;0;1813TT;De Ruijterstraat;Alkmaar;17;;;88.000.000;1;woonfunctie;1933;202;287;50;50;10;liander;C;Rijwoning tussen;;1;1445;971.000.000;43;2.301.000.000;0.000000;POINT (4.762675700705847 52.62341118351453);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.762675700705847 52.62341118351453);Zonnepanelen.361100000004762;Alkmaar;De Ruijterstraat;17;1813TT;Noord Holland Noord;Noord-Holland;Alkmaar;Oud-Overdie;Overdie;woonfunctie;Pand in gebruik;1933;46;Nee;Nee;Nee;Nee;Mogelijk geschikt;46;18;7;2130;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000040475.0;8,26844E+11;0;0;1826KK;Kwartelstraat;Alkmaar;28;;;80.000.000;1;woonfunctie;1984;270;287;90;0;0;liander;;;;1;3611;933.000.000;80;2.823.000.000;718.000.000;POINT (4.769385362355641 52.66377933708795);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.769385362355641 52.66377933708795);Zonnepanelen.361100000040475;Alkmaar;Kwartelstraat;28;1826KK;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Noord;De Mare;woonfunctie;Pand in gebruik;1984;45;Nee;Nee;Nee;Nee;Mogelijk geschikt;45;11;4;1260;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000014996.0;8,26845E+11;0;0;1815DD;Westerweg;Alkmaar;63;;;141.000.000;1;woonfunctie;1911;435;287;80;0;0;liander;E;Rijwoning tussen;;1;4472;1.237.000.000;52;2.841.000.000;336.000.000;POINT (4.73474244074157 52.631979154746254);BU03610105;Nassaukwartier en Hout;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.73474244074157 52.631979154746254);Zonnepanelen.361100000014996;Alkmaar;Westerweg;63;1815DD;Noord Holland Noord;Noord-Holland;Alkmaar;Nassaukwartier en Hout;Zuid;woonfunctie;Pand in gebruik;1911;68;Nee;Nee;Nee;Nee;Mogelijk geschikt;68;12;4;1360;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000025216.0;8,26846E+11;0;0;1817EP;Bisschop Bottemannestraat;Alkmaar;34;;;100.000.000;1;woonfunctie;1935;359;287;80;0;0;liander;;;;1;2801;1.485.000.000;56;2.808.000.000;309.000.000;POINT (4.7323232933429535 52.63967650333746);BU03610403;Bergerhof en Blaeustraatkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7323232933429535 52.63967650333746);Zonnepanelen.361100000025216;Alkmaar;Bisschop Bottemannestraat;34;1817EP;Noord Holland Noord;Noord-Holland;Alkmaar;Bergerhof en Blaeustraatkwartier;West;woonfunctie;Pand in gebruik;1935;44;Nee;Nee;Nee;Nee;Mogelijk geschikt;44;14;5;1590;0;Niet geschikt;Nee;Nee;0.3
3,652E+14;365100000002349.0;8,26847E+11;0;0;1487MB;Oostgraftdijk;Oost-Graftdijk;31;;;91.000.000;1;woonfunctie;1960;360;287;90;0;0;liander;E;Vrijstaande woning;;1;4026;1.332.000.000;61;2.719.000.000;548.000.000;POINT (4.812730495001139 52.5454881147683);BU03611004;Oost-Graftdijk;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.812730495001139 52.5454881147683);Zonnepanelen.365100000002349;Oost-Graftdijk;Oostgraftdijk;31;1487MB;Noord Holland Noord;Noord-Holland;Alkmaar;Oost-Graftdijk;Graft-De Rijp;woonfunctie;Pand in gebruik;1960;68;Nee;Nee;Nee;Nee;Mogelijk geschikt;68;16;6;1810;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000200228.0;8,26847E+11;0;0;1487ME;Groenedijk;Oost-Graftdijk;6;;408;103.000.000;1;logiesfunctie;2016;135;287;100;0;0;liander;B;Logieswoning;;0;0;0.000000;0;2.687.000.000;3.000.000;POINT (4.811581190144299 52.54906968936139);BU03611004;Oost-Graftdijk;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.811581190144299 52.54906968936139);Zonnepanelen.361100000200228;Oost-Graftdijk;Groenedijk;6-408.0;1487ME;Noord Holland Noord;Noord-Holland;Alkmaar;Oost-Graftdijk;Graft-De Rijp;logiesfunctie;Pand in gebruik;2016;56;Nee;Nee;Nee;Nee;Mogelijk geschikt;56;11;4;1320;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000044871.0;8,26847E+11;0;0;1827BX;Vogezenstraat;Alkmaar;12;;;101.000.000;1;woonfunctie;1987;272;287;100;0;0;liander;;;;1;2825;890.000.000;49;2.527.000.000;962.000.000;POINT (4.763448110853613 52.66948517132672);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.763448110853613 52.66948517132672);Zonnepanelen.361100000044871;Alkmaar;Vogezenstraat;12;1827BX;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidwest;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1987;52;Nee;Nee;Nee;Nee;Mogelijk geschikt;52;15;5;1680;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000015852.0;8,26848E+11;0;0;1811GP;Koorstraat;Alkmaar;4;A;;130.000.000;1;bijeenkomstfunctie;1518;318;287;0;0;0;liander;;;;0;0;0.000000;0;23.013.000.000;0.000000;POINT (4.743685209102317 52.632364568606974);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.743685209102317 52.632364568606974);Zonnepanelen.361100000015852;Alkmaar;Koorstraat;"2; 4A";1811GP;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-West;Centrum;bijeenkomstfunctie;Pand in gebruik;1518;3595;Ja;Ja;Nee;Nee;Mogelijk geschikt;3595;179;66;20710;0;Mogelijk geschikt;Nee;Nee;3.9
3,612E+14;361100000027575.0;8,26849E+11;0;0;1824JP;Rijperwaard;Alkmaar;119;;;111.000.000;1;woonfunctie;1976;269;287;90;0;0;liander;D;Twee-onder-een-kap / rijwoning hoek;;1;1717;832.000.000;32;1.771.000.000;1.020.000.000;POINT (4.7588083680052105 52.6434347274223);BU03610502;Huiswaard-2-West;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7588083680052105 52.6434347274223);Zonnepanelen.361100000027575;Alkmaar;Rijperwaard;119;1824JP;Noord Holland Noord;Noord-Holland;Alkmaar;Huiswaard-2-West;Huiswaard;woonfunctie;Pand in gebruik;1976;57;Nee;Nee;Nee;Nee;Mogelijk geschikt;57;20;8;3720;2360;Niet geschikt;Ja;Nee;0.7
3,612E+14;361100000006879.0;8,26849E+11;0;0;1813TJ;Uitenboschstraat;Alkmaar;30;;;100.000.000;1;woonfunctie;1999;265;287;50;50;10;liander;B;Twee-onder-een-kap / rijwoning hoek;;1;1339;831.000.000;41;2.064.000.000;431.000.000;POINT (4.758393376622422 52.62491752797186);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.758393376622422 52.62491752797186);Zonnepanelen.361100000006879;Alkmaar;Uitenboschstraat;30;1813TJ;Noord Holland Noord;Noord-Holland;Alkmaar;Oud-Overdie;Overdie;woonfunctie;Pand in gebruik;1999;48;Nee;Nee;Nee;Nee;Mogelijk geschikt;48;15;6;1770;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000008304.0;8,2685E+11;0;0;1814ZL;Hooftplein;Alkmaar;17;;;76.000.000;1;woonfunctie;1924;0;287;90;0;0;liander;;;;1;1411;1.077.000.000;32;2.226.000.000;192.000.000;POINT (4.7520018206652805 52.62619154153902);BU03610102;Staatsliedenkwartier en Landstraten;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7520018206652805 52.62619154153902);Zonnepanelen.361100000008304;Alkmaar;Hooftplein;17;1814ZL;Noord Holland Noord;Noord-Holland;Alkmaar;Staatsliedenkwartier en Landstraten;Zuid;woonfunctie;Pand in gebruik;1924;52;Nee;Nee;Nee;Nee;Mogelijk geschikt;52;19;7;2230;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000035267.0;8,2685E+11;0;0;1825CT;Bakkerstraat;Alkmaar;114;;;91.000.000;1;woonfunctie;1981;242;287;80;0;0;liander;C;Rijwoning hoek;;1;1552;854.000.000;45;2.013.000.000;570.000.000;POINT (4.750947190403855 52.653741449673575);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.750947190403855 52.653741449673575);Zonnepanelen.361100000035267;Alkmaar;Bakkerstraat;114;1825CT;Noord Holland Noord;Noord-Holland;Alkmaar;'t Rak-Zuid;De Mare;woonfunctie;Pand in gebruik;1981;56;Nee;Nee;Nee;Nee;Mogelijk geschikt;56;19;7;2240;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000043681.0;8,26851E+11;0;0;1827AT;Pommerenstraat;Alkmaar;17;;;120.000.000;1;woonfunctie;1984;284;287;100;0;0;liander;;;;1;3290;714.000.000;56;2.701.000.000;1.048.000.000;POINT (4.7590145227985605 52.66821580287944);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7590145227985605 52.66821580287944);Zonnepanelen.361100000043681;Alkmaar;Pommerenstraat;17;1827AT;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidwest;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1984;70;Nee;Nee;Nee;Nee;Mogelijk geschikt;70;11;4;1230;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000101980.0;8,26852E+11;0;0;1816XK;Willem Marishof;Alkmaar;40;;;15.000.000;0;overige gebruiksfunctie;1966;0;287;0;0;0;liander;;;;0;0;0.000000;0;1.593.000.000;0.000000;POINT (4.72484251586619 52.62651923447186);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.72484251586619 52.62651923447186);Zonnepanelen.361100000101980;Alkmaar;Willem Marishof;40;1816XK;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef III en IV;West;overige gebruiksfunctie;Pand in gebruik;1969;19;Nee;Nee;Nee;Nee;Mogelijk geschikt;19;11;4;1250;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000046288.0;8,26852E+11;0;0;1827RC;Aïdastraat;Alkmaar;54;;;136.000.000;1;woonfunctie;1991;300;287;100;0;0;liander;C;Rijwoning tussen;;1;3639;856.000.000;40;2.550.000.000;763.000.000;POINT (4.774926394888107 52.67132462284789);BU03610704;Daalmeer-Noordoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.774926394888107 52.67132462284789);Zonnepanelen.361100000046288;Alkmaar;AÃ¯dastraat;54;1827RC;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Noordoost;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1991;70;Nee;Nee;Nee;Nee;Mogelijk geschikt;70;14;5;1590;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000040336.0;8,26852E+11;0;0;1827CS;Cataloniëstraat;Alkmaar;86;A;;20.000.000;0;overige gebruiksfunctie;1986;0;287;0;0;0;liander;;;;0;0;0.000000;0;2.353.000.000;718.000.000;POINT (4.761966124062218 52.66323851020115);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.761966124062218 52.66323851020115);Zonnepanelen.361100000040336;Alkmaar;CataloniÃ«straat;"86A; 86";1827CS;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidwest;Daalmeer/Koedijk;overige gebruiksfunctie, woonfunctie;Pand in gebruik;1986;78;Nee;Nee;Nee;Nee;Mogelijk geschikt;78;15;5;4530;1720;Niet geschikt;Ja;Ja;0.8
3,612E+14;361100000035022.0;8,26852E+11;0;0;1826BR;Wielingenweg;Alkmaar;120;;;113.000.000;1;woonfunctie;1979;306;287;100;0;0;liander;;;;1;1602;1.150.000.000;39;3.410.000.000;803.000.000;POINT (4.764960194788614 52.653377650490455);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.764960194788614 52.653377650490455);Zonnepanelen.361100000035022;Alkmaar;Wielingenweg;120;1826BR;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Zuid;De Mare;woonfunctie;Pand in gebruik;1979;56;Nee;Nee;Nee;Nee;Mogelijk geschikt;56;10;4;1110;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000105413.0;8,26854E+11;0;0;1811JG;Langestraat;Alkmaar;6;;;302.000.000;2;winkelfunctie;1935;0;287;0;0;0;liander;A+;;;1;1736;1.467.000.000;21;14.903.000.000;0.000000;POINT (4.749611201286362 52.630656844410034);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.749611201286362 52.630656844410034);Zonnepanelen.361100000105413;Alkmaar;Langestraat;6;1811JG;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-West;Centrum;winkelfunctie;Pand in gebruik;1935;88;Nee;Nee;Nee;Nee;Mogelijk geschikt;88;20;7;2300;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000100749.0;8,26855E+11;0;0;1823AT;Lepelaarstraat;Alkmaar;8;;;154.000.000;1;woonfunctie;2000;478;287;100;0;0;liander;;;;1;6405;929.000.000;72;3.369.000.000;1.105.000.000;POINT (4.757301751885959 52.63482675861397);BU03610200;Rekerbuurt en Ooievaarsnest;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.757301751885959 52.63482675861397);Zonnepanelen.361100000100749;Alkmaar;Lepelaarstraat;8;1823AT;Noord Holland Noord;Noord-Holland;Alkmaar;Rekerbuurt en Ooievaarsnest;Oudorp;woonfunctie;Pand in gebruik;2000;91;Nee;Nee;Nee;Nee;Mogelijk geschikt;91;11;4;4190;1320;Niet geschikt;Ja;Ja;0.8
3,612E+14;361100000104886.0;8,26855E+11;0;0;1811MX;Luttik Oudorp;Alkmaar;24;;;46.000.000;1;woonfunctie;1901;261;287;20;80;30;liander;;;;1;7612;811.000.000;74;1.848.000.000;13.000.000;POINT (4.75527160399835 52.6301345904641);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.75527160399835 52.6301345904641);Zonnepanelen.361100000104886;Alkmaar;Luttik Oudorp;"22; 22A; 24; 26; 22B; 28; 28A; 28B; 28C";1811MX;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-Oost;Centrum;woonfunctie;Pand in gebruik;1901;361;Nee;Nee;Nee;Nee;Mogelijk geschikt;361;14;5;1610;0;Niet geschikt;Nee;Nee;0.3
4,582E+14;458100000005567.0;8,26856E+11;0;0;1841ES;Bovenkruier;Stompetoren;13;;;133.000.000;1;woonfunctie;2023;386;287;0;0;0;liander;A;Twee-onder-een-kap / rijwoning hoek;;1;1692;810.000.000;32;4.596.000.000;1.130.000.000;POINT (4.825869437476977 52.617749329578146);BU03610902;Stompetoren;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.825869437476977 52.617749329578146);Zonnepanelen.458100000005567;Stompetoren;Bovenkruier;13;1841ES;Noord Holland Noord;Noord-Holland;Alkmaar;Stompetoren;Schermer;woonfunctie;Pand in gebruik;2023;64;Nee;Nee;Nee;Nee;Mogelijk geschikt;64;16;6;1810;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000201671.0;8,26856E+11;0;0;1823CZ;Truus Wijsmuller-Meijerstraat;Alkmaar;46;;;159.000.000;1;woonfunctie;2021;450;287;100;0;0;liander;A;Rijwoning tussen;;0;0;0.000000;0;3.313.000.000;833.000.000;POINT (4.757413833968422 52.63972326758989);BU03610803;Overstad;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.757413833968422 52.63972326758989);Zonnepanelen.361100000201671;Alkmaar;Truus Wijsmuller-Meijerstraat;46;1823CZ;Noord Holland Noord;Noord-Holland;Alkmaar;Overstad;Centrum;woonfunctie;Pand in gebruik;2021;76;Nee;Nee;Nee;Nee;Mogelijk geschikt;76;16;6;2560;1800;Niet geschikt;Ja;Nee;0.5
3,612E+14;361100000043943.0;8,26856E+11;0;0;1827LX;Anna Blamanstraat;Alkmaar;2;;;116.000.000;1;woonfunctie;1989;339;287;100;0;0;liander;;;;1;4441;745.000.000;47;2.446.000.000;1.173.000.000;POINT (4.769385188054597 52.66805147362152);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.769385188054597 52.66805147362152);Zonnepanelen.361100000043943;Alkmaar;Anna Blamanstraat;2;1827LX;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidoost;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1989;58;Nee;Nee;Nee;Nee;Mogelijk geschikt;58;17;6;1950;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000031951.0;8,26857E+11;0;0;1825BL;Leidekkerstraat;Alkmaar;1;;;114.000.000;1;woonfunctie;1981;237;287;70;30;5;liander;B;Twee-onder-een-kap / rijwoning hoek;;1;3634;923.000.000;41;2.740.000.000;605.000.000;POINT (4.749118360574259 52.64911997175753);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.749118360574259 52.64911997175753);Zonnepanelen.361100000031951;Alkmaar;Leidekkerstraat;1;1825BL;Noord Holland Noord;Noord-Holland;Alkmaar;'t Rak-Zuid;De Mare;woonfunctie;Pand in gebruik;1981;59;Nee;Nee;Nee;Nee;Mogelijk geschikt;59;13;5;3490;1510;Niet geschikt;Ja;Nee;0.7
