numid;pid;vid;lid;sid;postcode;straat;woonplaatsnaam;huisnummer;huisletter;huisnummertoevoeging;oppervlakte;woningequivalent;gebruiksdoelen;pand_bouwjaar;pc6_gemiddelde_woz_waarde_woning;gemiddelde_gemeente_woz;pc6_eigendomssituatie_perc_koop;pc6_eigendomssituatie_perc_huur;pc6_eigendomssituatie_aantal_woningen_corporaties;netbeheerder;energieklasse;woning_type;sbicode;gas_ean_count;p6_grondbeslag_m2;p6_gasm3_2023;p6_gas_aansluitingen_2023;p6_kwh_2023;p6_kwh_productie_2023;point;buurtcode;buurtnaam;wijkcode;wijknaam;gemeentecode;gemeentenaam;provincienaam;provinciecode
3,612E+14;0361100000014975;8,25029E+11;0;0;1811GM;Koorstraat;Alkmaar;17;;;90.000.000;1;woonfunctie;1865;185;287;0;80;0;liander;D;Appartement;;1;5139;1.478.000.000;43;6.629.000.000;57.000.000;POINT (4.744249570237772 52.63203910943815);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0458100000003447;8,25029E+11;0;0;1636VH;Westeinde;Schermerhorn;84;;;115.000.000;1;woonfunctie;1882;399;287;100;0;0;liander;;;;1;3435;1.293.000.000;49;3.491.000.000;1.801.000.000;POINT (4.881680983858386 52.60144371934787);BU03610903;Schermerhorn;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000023593;8,25029E+11;0;0;1816CX;Jan Steenstraat;Alkmaar;40;;;113.000.000;1;woonfunctie;2001;394;287;100;0;0;liander;;;;1;33845;776.000.000;69;2.578.000.000;389.000.000;POINT (4.728039878105864 52.63768610981999);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101280;8,25029E+11;0;0;1823WJ;Biesboschstraat;Alkmaar;3;;;62.000.000;1;woonfunctie;1995;187;287;0;100;0;liander;A++;Appartement;;1;25779;519.000.000;96;1.298.000.000;830.000.000;POINT (4.76219842256625 52.63113386197566);BU03610204;Oudorperpolder-Zuid;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000045102;8,25029E+11;0;0;1827AJ;De Kempenstraat;Alkmaar;20;;;94.000.000;1;woonfunctie;1982;255;287;90;0;0;liander;;;;1;1928;884.000.000;36;2.039.000.000;334.000.000;POINT (4.760005039129905 52.669551844949275);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000006473;8,25029E+11;0;0;1813VK;Marnixstraat;Alkmaar;3;;;94.000.000;1;woonfunctie;1999;192;287;0;0;0;liander;B;Twee-onder-een-kap / rijwoning hoek;;1;753;872.000.000;28;1.505.000.000;0.000000;POINT (4.759215653733492 52.62455610057021);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000124824;8,25029E+11;0;0;1813SB;Voormeer;Alkmaar;162;;;54.000.000;1;woonfunctie;2012;440;287;70;30;10;liander;A;Appartement;;0;0;0.000000;0;3.062.000.000;164.000.000;POINT (4.754824186253193 52.627523721769535);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000048562;8,25029E+11;0;0;1831BB;Kanaaldijk;Koedijk;157;;;115.000.000;1;woonfunctie;1880;345;287;100;0;0;liander;;;;1;1446;1.512.000.000;25;2.901.000.000;1.033.000.000;POINT (4.7501541329600965 52.674679238635896);BU03610702;Koedijk en De Weijdt;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000023722;8,2503E+11;0;0;1816CS;Van der Helststraat;Alkmaar;17;;;100.000.000;1;woonfunctie;1942;367;287;90;0;0;liander;E;Rijwoning tussen;;1;1360;1.015.000.000;24;2.225.000.000;507.000.000;POINT (4.729357020430547 52.63765374359094);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000121378;8,2503E+11;0;0;1825NE;Terschellingstraat;Alkmaar;42;;;85.000.000;1;woonfunctie;1983;184;287;0;0;0;liander;C;Flatwoning (overig);;1;2743;625.000.000;37;1.333.000.000;201.000.000;POINT (4.755484013347847 52.66073224660945);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000020439;8,2503E+11;0;0;1823HL;Vredenburg;Alkmaar;22;;;112.000.000;1;woonfunctie;1980;0;287;80;0;0;liander;C;Rijwoning tussen;;1;1367;1.086.000.000;22;2.001.000.000;298.000.000;POINT (4.765620237260366 52.63597281749774);BU03610206;Oudorperpolder-Noord;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000106592;8,2503E+11;0;0;1823DR;Deltastraat;Alkmaar;55;;;140.000.000;1;woonfunctie;2008;450;287;100;0;0;liander;;;;1;6874;896.000.000;81;3.145.000.000;1.117.000.000;POINT (4.77495691069639 52.645717956541446);BU03610208;De Nollen;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000001868;8,2503E+11;0;0;1814MA;Vondelstraat;Alkmaar;184;;;70.000.000;1;woonfunctie;1967;149;287;0;90;0;liander;E;Flatwoning (overig);;1;1750;926.000.000;60;1.774.000.000;0.000000;POINT (4.743698548762858 52.61817847101512);BU03610100;Kooimeer;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0458100000002454;8,2503E+11;0;0;1636XX;Tames Visserstraat;Schermerhorn;16;;;65.000.000;1;woonfunctie;1988;187;287;0;0;0;liander;B;Flatwoning (overig);;1;1050;1.132.000.000;16;3.705.000.000;205.000.000;POINT (4.889913590281606 52.599956002646294);BU03610903;Schermerhorn;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000001414;8,2503E+11;0;0;1483XS;Driekoningenhof;De Rijp;77;;;116.000.000;1;woonfunctie;1972;308;287;60;40;10;liander;B;Rijwoning tussen;;1;1248;1.138.000.000;40;3.399.000.000;389.000.000;POINT (4.839602491161805 52.553796583444786);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000036206;8,2503E+11;0;0;1826ED;Karveelstraat;Alkmaar;5;;;119.000.000;1;woonfunctie;1979;179;287;0;80;10;liander;;;;1;1422;956.000.000;28;1.809.000.000;36.000.000;POINT (4.759997659632418 52.65560730698079);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000100424;8,2503E+11;0;0;1815GB;Kennemersingel;Alkmaar;14;E;;159.000.000;1;woonfunctie;1911;546;287;100;0;0;liander;;;;1;12148;1.662.000.000;40;4.397.000.000;318.000.000;POINT (4.740288588905142 52.63131025049779);BU03610105;Nassaukwartier en Hout;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000027104;8,2503E+11;0;0;1817KL;Diepenbrocklaan;Alkmaar;9;;;110.000.000;1;woonfunctie;1975;371;287;90;0;0;liander;;;;1;3514;1.051.000.000;45;2.608.000.000;1.892.000.000;POINT (4.728848905802044 52.642530507355);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000019990;8,2503E+11;0;0;1815VJ;Krelagestraat;Alkmaar;87;;;48.000.000;1;woonfunctie;1997;225;287;10;90;55;liander;B;Appartement;;1;20642;1.078.000.000;115;1.961.000.000;121.000.000;POINT (4.735541138916532 52.63512887348487);BU03610108;Bloemwijk en Zocherkwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000029531;8,2503E+11;0;0;1824XX;Muiderwaard;Alkmaar;18;;;82.000.000;1;woonfunctie;2001;348;287;100;0;0;liander;A;Flatwoning (overig);;1;16155;716.000.000;72;3.080.000.000;25.000.000;POINT (4.74613893816806 52.64538854368274);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000047323;8,2503E+11;0;0;1831BP;Hoekweid;Koedijk;8;;;111.000.000;1;woonfunctie;1975;257;287;0;80;15;liander;C;Rijwoning tussen;;1;1245;979.000.000;32;2.696.000.000;201.000.000;POINT (4.75340856917421 52.672445372710385);BU03610702;Koedijk en De Weijdt;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000020252;8,2503E+11;0;0;1816HA;Van Beyerenstraat;Alkmaar;9;;;107.000.000;1;woonfunctie;1960;309;287;100;0;0;liander;;;;1;2001;1.098.000.000;32;2.389.000.000;267.000.000;POINT (4.725170736754107 52.635491576135145);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;8,2503E+11;0;0;1813JV;Lorreinenlaan;Alkmaar;13;A;;80.000.000;1;woonfunctie;0;175;287;0;0;0;liander;A++;Appartement;;0;0;0.000000;0;1.134.000.000;422.000.000;POINT (4.756671553714813 52.617392322689206);BU03610302;Overdie-Oost;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000044455;8,2503E+11;0;0;1827GA;Daalmeerpad;Alkmaar;15;;;223.000.000;1;woonfunctie;1966;311;287;100;0;0;liander;;;;1;6829;823.000.000;76;2.828.000.000;874.000.000;POINT (4.77076991964248 52.668720411071675);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000032128;8,2503E+11;0;0;1825AD;Hovenierstraat;Alkmaar;96;;;86.000.000;1;woonfunctie;1981;240;287;80;20;0;liander;B;Rijwoning tussen;;1;1506;1.035.000.000;48;2.290.000.000;468.000.000;POINT (4.744629719648258 52.64922957857672);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000006540;8,2503E+11;0;0;1814RK;Mgr.Poelsstraat;Alkmaar;7;;;52.000.000;1;woonfunctie;1956;0;287;0;0;0;liander;F;Appartement;;1;406;791.000.000;35;1.339.000.000;0.000000;POINT (4.749239060017844 52.62474685837538);BU03610102;Staatsliedenkwartier en Landstraten;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000103248;8,25031E+11;0;0;1825DX;Orgelmakerstraat;Alkmaar;30;;;116.000.000;1;woonfunctie;1981;262;287;90;0;0;liander;C;Rijwoning tussen;;1;1972;1.005.000.000;38;3.968.000.000;773.000.000;POINT (4.7460503150415425 52.65389682015976);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000106754;8,25031E+11;0;0;1821AB;Heiligland;Alkmaar;45;;;161.000.000;1;woonfunctie;1876;294;287;90;0;0;liander;;;;1;3036;1.204.000.000;46;3.164.000.000;320.000.000;POINT (4.757977816376351 52.62891614883848);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101456;8,25031E+11;0;0;1813TT;De Ruijterstraat;Alkmaar;10;;;86.000.000;1;woonfunctie;1914;202;287;50;50;10;liander;C;Rijwoning tussen;;1;1445;971.000.000;43;2.301.000.000;0.000000;POINT (4.762977095303712 52.62371594404111);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000044698;8,25031E+11;0;0;1827LE;Helena Kuipers-Rietbergstraat;Alkmaar;60;;;103.000.000;1;woonfunctie;1989;266;287;100;0;0;liander;;;;1;4339;697.000.000;68;2.588.000.000;619.000.000;POINT (4.76689341639232 52.66913782051482);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000038283;8,25031E+11;0;0;1826GK;Buizerdweg;Alkmaar;17;;;90.000.000;1;woonfunctie;1980;278;287;100;0;0;liander;C;Rijwoning tussen;;1;2772;843.000.000;42;2.668.000.000;659.000.000;POINT (4.762345899473601 52.65941200590764);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000047732;8,25031E+11;0;0;1827NS;Venatorstraat;Alkmaar;23;;;69.000.000;1;woonfunctie;1994;203;287;20;80;25;liander;C;Flatwoning (overig);;1;1531;659.000.000;57;2.421.000.000;451.000.000;POINT (4.770543023756626 52.67326206991138);BU03610704;Daalmeer-Noordoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000200319;8,25031E+11;0;0;1811JJ;Langestraat;Alkmaar;58;B;;48.000.000;1;woonfunctie;2019;189;287;0;0;0;liander;;;;0;0;0.000000;0;14.332.000.000;2.000.000;POINT (4.747627639090092 52.63143253331526);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000021392;8,25031E+11;0;0;1815SP;Sint Josephstraat;Alkmaar;1;B;;90.000.000;1;woonfunctie;1921;254;287;90;0;0;liander;D;Rijwoning tussen;;1;2104;1.087.000.000;48;1.883.000.000;180.000.000;POINT (4.740281232622679 52.63600832685278);BU03610802;Spoorbuurt;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0458100000005713;8,25031E+11;0;0;1842GW;Dorpsstraat;Oterleek;60;C;;104.000.000;1;woonfunctie;2016;375;287;50;50;10;liander;A;Maisonnette;;1;3078;1.105.000.000;48;3.997.000.000;526.000.000;POINT (4.833499578899159 52.636091108756496);BU03610900;Oterleek;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0458100000004298;8,25031E+11;0;0;1841GG;Dokter Heringastraat;Stompetoren;3;;;95.000.000;1;woonfunctie;1966;284;287;80;0;0;liander;;;;1;1451;1.011.000.000;24;2.306.000.000;134.000.000;POINT (4.817447843889672 52.61295302461127);BU03610902;Stompetoren;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000044234;8,25031E+11;0;0;1827HC;Sauerlandstraat;Alkmaar;9;;;111.000.000;1;woonfunctie;1986;275;287;0;0;0;liander;;;;1;1384;771.000.000;48;2.227.000.000;420.000.000;POINT (4.757116185347802 52.668396948139744);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101132;8,25031E+11;0;0;1821AK;Boezemsingel;Alkmaar;2;L;;56.000.000;1;woonfunctie;1953;205;287;60;40;0;liander;B;Flatwoning (overig);;1;1448;1.258.000.000;42;3.259.000.000;116.000.000;POINT (4.7573454847430785 52.62981708347169);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000002813;8,25031E+11;0;0;1483TA;Aggelenstraat;De Rijp;1;;;98.000.000;1;woonfunctie;1972;321;287;100;0;0;liander;;;;1;2597;981.000.000;53;3.699.000.000;709.000.000;POINT (4.843014484076491 52.55412796880284);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000037325;8,25031E+11;0;0;1826HX;Plevierstraat;Alkmaar;54;;;78.000.000;1;woonfunctie;1981;190;287;0;0;0;liander;A;Rijwoning tussen;;1;971;721.000.000;28;1.087.000.000;1.168.000.000;POINT (4.766501908733743 52.657538990934064);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;;8,25031E+11;0;0;1487ME;Groenedijk;Oost-Graftdijk;6;;449;100.000.000;1;logiesfunctie;0;135;287;100;0;0;liander;;;;0;0;0.000000;0;2.687.000.000;3.000.000;POINT (4.812832593442275 52.54999956611192);BU03611004;Oost-Graftdijk;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000019652;8,25031E+11;0;0;1815VE;Zocherstraat;Alkmaar;11;;;126.000.000;1;woonfunctie;1927;280;287;70;30;0;liander;C;Rijwoning tussen;;1;2444;1.302.000.000;30;3.936.000.000;81.000.000;POINT (4.737751672947085 52.635270835081165);BU03610108;Bloemwijk en Zocherkwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101770;8,25031E+11;0;0;1816PD;Van de Veldelaan;Alkmaar;215;;;114.000.000;1;woonfunctie;1968;320;287;80;0;0;liander;C;Rijwoning tussen;;1;1410;1.169.000.000;37;2.638.000.000;290.000.000;POINT (4.717898948647724 52.628381693313514);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101193;8,25031E+11;0;0;1821AH;Boezemsingel;Alkmaar;31;;;121.000.000;1;woonfunctie;2004;280;287;80;0;0;liander;;;;1;1484;1.123.000.000;31;3.248.000.000;302.000.000;POINT (4.759615703958455 52.629281080468125);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000036228;8,25031E+11;0;0;1826BW;Wielingenweg;Alkmaar;268;;;63.000.000;1;woonfunctie;1979;199;287;60;40;10;liander;B;Appartement;;1;1346;855.000.000;44;1.663.000.000;130.000.000;POINT (4.761118875625463 52.655937895947375);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000000884;8,25031E+11;0;0;1813JV;Lorreinenlaan;Alkmaar;29;;;140.000.000;1;winkelfunctie, industriefunctie;1995;175;287;0;0;0;liander;;;;1;2775;922.000.000;46;1.134.000.000;422.000.000;POINT (4.755422891377493 52.61626999777752);BU03610302;Overdie-Oost;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;0;0;8,25031E+11;1813PA;Bestevaerstraat;Alkmaar;28;;;198.970.000;2;;0;0;287;0;0;0;liander;;;;1;0;0.000000;0;4.858.000.000;1.281.000.000;POINT (4.759586402246364 52.62071244145304);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000000815;8,25031E+11;0;0;1483TW;Klipper;De Rijp;22;;;95.000.000;1;woonfunctie;1991;285;287;50;50;10;liander;C;Rijwoning tussen;;1;1863;905.000.000;44;2.154.000.000;970.000.000;POINT (4.842339128149526 52.558476958449994);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000022599;8,25032E+11;0;0;1816CN;Frans Halsstraat;Alkmaar;46;;;101.000.000;1;woonfunctie;1941;400;287;100;0;0;liander;;;;1;2242;1.096.000.000;47;2.587.000.000;600.000.000;POINT (4.729890380656951 52.63666992445502);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000026625;8,25032E+11;0;0;1824SE;Hornwaard;Alkmaar;22;;;137.000.000;1;woonfunctie;1974;292;287;70;30;0;liander;;;;1;2192;1.044.000.000;37;2.413.000.000;709.000.000;POINT (4.747333759661701 52.641864565115036);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000107165;8,25032E+11;0;0;1825NE;Terschellingstraat;Alkmaar;28;;;84.000.000;1;woonfunctie;1983;184;287;0;0;0;liander;C;Rijwoning tussen;;1;2743;625.000.000;37;1.333.000.000;201.000.000;POINT (4.754971214723506 52.66071556490365);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000102440;8,25032E+11;0;0;1817MJ;Rogier van der Weydestraat;Alkmaar;1;B;60;53.000.000;1;woonfunctie;1983;151;287;0;100;0;liander;A;Flatwoning (overig);;0;0;0.000000;0;1.509.000.000;0.000000;POINT (4.728257161897936 52.64092774458192);BU03610403;Bergerhof en Blaeustraatkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000044933;8,25032E+11;0;0;1827PL;G.H.Hoijtinkstraat;Alkmaar;43;;;93.000.000;1;woonfunctie;1989;271;287;100;0;0;liander;;;;1;1496;754.000.000;42;2.698.000.000;795.000.000;POINT (4.771702842526169 52.66938757059776);BU03610704;Daalmeer-Noordoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000121371;8,25032E+11;0;0;1823CJ;Noorderkade;Alkmaar;213;;;115.000.000;1;woonfunctie;1997;451;287;90;10;0;liander;A+;Appartement;;1;682439;1.198.000.000;272;3.638.000.000;7.000.000;POINT (4.7502945749241094 52.6341786530856);BU03610803;Overstad;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000032607;8,25032E+11;0;0;1825BK;Pottenbakkerstraat;Alkmaar;23;;;64.000.000;1;woonfunctie;1981;207;287;40;60;15;liander;B;Maisonnette;;1;2608;829.000.000;38;2.026.000.000;214.000.000;POINT (4.749447071767003 52.64994449088823);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000103174;8,25032E+11;0;0;1826AZ;Schouwstraat;Alkmaar;132;;;16.000.000;0;overige gebruiksfunctie;1979;265;287;100;0;0;liander;;;;0;0;0.000000;0;2.296.000.000;160.000.000;POINT (4.764745826801712 52.6509994233902);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000019252;8,25032E+11;0;0;1816JA;Van Ostadelaan;Alkmaar;14;;;57.000.000;1;woonfunctie;1961;197;287;50;50;0;liander;;;;1;832;779.000.000;47;1.533.000.000;0.000000;POINT (4.728321169775287 52.63461863282178);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000124564;8,25032E+11;0;0;1813SE;Schelphoek;Alkmaar;54;;;87.000.000;1;woonfunctie;2011;317;287;30;70;0;liander;;;;0;0;0.000000;0;3.362.000.000;2.000.000;POINT (4.754505495393903 52.627045438804274);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000007517;8,25032E+11;0;0;1814DG;Costerstraat;Alkmaar;1;;;166.000.000;1;woonfunctie;1931;528;287;100;0;0;liander;;;;1;2453;1.537.000.000;35;2.751.000.000;389.000.000;POINT (4.743594260142311 52.62547662249653);BU03610104;Emmakwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000106856;8,25033E+11;0;0;1811MD;Achterdam;Alkmaar;15;;;56.000.000;0;overige gebruiksfunctie;1901;301;287;0;0;0;liander;;;;0;0;0.000000;0;4.504.000.000;0.000000;POINT (4.752233064737243 52.63169668557779);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000035476;8,25033E+11;0;0;1825RD;Europaboulevard;Alkmaar;127;;;70.000.000;1;woonfunctie;1984;150;287;0;0;0;liander;C;Appartement;;1;42227;62.000.000;40;1.538.000.000;0.000000;POINT (4.757062014212867 52.65433901442978);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000001956;8,25033E+11;0;0;1814GV;Wytemalaan;Alkmaar;69;;;117.000.000;1;woonfunctie;1983;380;287;100;0;0;liander;C;Rijwoning tussen;;1;6303;960.000.000;73;2.856.000.000;1.478.000.000;POINT (4.7365499065277845 52.61814865889442);BU03610100;Kooimeer;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000107050;8,25033E+11;0;0;1825NT;Amelandstraat;Alkmaar;12;;;62.000.000;1;woonfunctie;1983;0;287;60;40;0;liander;;;;1;6784;440.000.000;25;1.372.000.000;0.000000;POINT (4.754976396397836 52.658770828948285);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000017796;8,25033E+11;0;0;1811KH;Paardenmarkt;Alkmaar;1;A;;1.352.000.000;10;kantoorfunctie;1867;0;287;0;0;0;liander;D;;;0;0;0.000000;0;6.509.000.000;0.000000;POINT (4.745974773097684 52.63386410195483);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000104104;8,25033E+11;0;0;1815CC;Stationsweg;Alkmaar;8;;;329.000.000;1;bijeenkomstfunctie, woonfunctie;1900;257;287;40;60;0;liander;;;;0;0;0.000000;0;5.314.000.000;63.000.000;POINT (4.738482225139611 52.63586950335424);BU03610802;Spoorbuurt;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000004628;8,25033E+11;0;0;1483XB;Bellesloot;De Rijp;35;;;101.000.000;1;woonfunctie;1972;274;287;100;0;0;liander;;;;1;1020;1.005.000.000;31;3.277.000.000;111.000.000;POINT (4.842389995049238 52.5538783924966);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000104493;8,25033E+11;0;0;1811EP;Kitsteeg;Alkmaar;3;;;97.000.000;1;winkelfunctie;1939;0;287;0;0;0;liander;;;;0;0;0.000000;0;3.479.000.000;268.000.000;POINT (4.752397185376304 52.62877682723078);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000001972;8,25033E+11;0;0;1814NW;Amalia van Solmsstraat;Alkmaar;304;;;72.000.000;1;woonfunctie;1968;156;287;0;0;0;liander;A;Flatwoning (overig);;0;0;0.000000;0;1.764.000.000;0.000000;POINT (4.73982163394492 52.61853712451971);BU03610100;Kooimeer;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000001225;8,25033E+11;0;0;1814MG;Albertina Agnesstraat;Alkmaar;91;;;70.000.000;1;woonfunctie;1968;152;287;0;0;0;liander;A;Flatwoning (overig);;0;0;0.000000;0;1.955.000.000;0.000000;POINT (4.741987130507583 52.616859605153834);BU03610100;Kooimeer;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000001969;8,25033E+11;0;0;1814GN;Kooimeerlaan;Alkmaar;125;;;160.000.000;1;woonfunctie;1992;406;287;0;0;0;liander;A+;Appartement;;0;0;0.000000;0;3.483.000.000;117.000.000;POINT (4.7335365095528825 52.618321443631984);BU03610109;Burgemeesterskwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000104048;8,25034E+11;0;0;1815TB;Stationstraat;Alkmaar;87;;;84.000.000;1;woonfunctie;1913;228;287;60;40;0;liander;;;;1;2207;1.170.000.000;33;2.789.000.000;0.000000;POINT (4.742206849293536 52.637566416880155);BU03610802;Spoorbuurt;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000002394;8,25034E+11;0;0;1483CG;Bernhardstraat;De Rijp;15;;;87.000.000;1;woonfunctie;1969;287;287;80;20;0;liander;;;;1;2346;1.038.000.000;52;3.594.000.000;642.000.000;POINT (4.846102989123414 52.55640120499213);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
